filename;category;target;fold;aug
2-117625-A-10_shift_bwd.png;rain;11;2;shift_bwd
2-117625-A-10_pitch_up.png;rain;11;2;pitch_up
2-117625-A-10_pitch_down.png;rain;11;2;pitch_down
2-117625-A-10_speed_up.png;rain;11;2;speed_up
2-117625-A-10_speed_down.png;rain;11;2;speed_down
2-117625-A-10_pitch_up2.png;rain;11;2;pitch_up2
2-117625-A-10_noise_heavy.png;rain;11;2;noise_heavy
2-72970-A-10_original.png;rain;11;2;original
2-72970-A-10_noise.png;rain;11;2;noise
2-72970-A-10_shift_fwd.png;rain;11;2;shift_fwd
2-72970-A-10_shift_bwd.png;rain;11;2;shift_bwd
2-72970-A-10_pitch_up.png;rain;11;2;pitch_up
2-72970-A-10_pitch_down.png;rain;11;2;pitch_down
2-72970-A-10_speed_up.png;rain;11;2;speed_up
2-72970-A-10_speed_down.png;rain;11;2;speed_down
2-72970-A-10_pitch_up2.png;rain;11;2;pitch_up2
2-72970-A-10_noise_heavy.png;rain;11;2;noise_heavy
2-73027-A-10_original.png;rain;11;2;original
2-73027-A-10_noise.png;rain;11;2;noise
2-73027-A-10_shift_fwd.png;rain;11;2;shift_fwd
2-73027-A-10_shift_bwd.png;rain;11;2;shift_bwd
2-73027-A-10_pitch_up.png;rain;11;2;pitch_up
2-73027-A-10_pitch_down.png;rain;11;2;pitch_down
2-73027-A-10_speed_up.png;rain;11;2;speed_up
2-73027-A-10_speed_down.png;rain;11;2;speed_down
2-73027-A-10_pitch_up2.png;rain;11;2;pitch_up2
2-73027-A-10_noise_heavy.png;rain;11;2;noise_heavy
2-73260-A-10_original.png;rain;11;2;original
2-73260-A-10_noise.png;rain;11;2;noise
2-73260-A-10_shift_fwd.png;rain;11;2;shift_fwd
2-73260-A-10_shift_bwd.png;rain;11;2;shift_bwd
2-73260-A-10_pitch_up.png;rain;11;2;pitch_up
2-73260-A-10_pitch_down.png;rain;11;2;pitch_down
2-73260-A-10_speed_up.png;rain;11;2;speed_up
2-73260-A-10_speed_down.png;rain;11;2;speed_down
2-73260-A-10_pitch_up2.png;rain;11;2;pitch_up2
2-73260-A-10_noise_heavy.png;rain;11;2;noise_heavy
2-81731-A-10_original.png;rain;11;2;original
2-81731-A-10_noise.png;rain;11;2;noise
2-81731-A-10_shift_fwd.png;rain;11;2;shift_fwd
2-81731-A-10_shift_bwd.png;rain;11;2;shift_bwd
2-81731-A-10_pitch_up.png;rain;11;2;pitch_up
2-81731-A-10_pitch_down.png;rain;11;2;pitch_down
2-81731-A-10_speed_up.png;rain;11;2;speed_up
2-81731-A-10_speed_down.png;rain;11;2;speed_down
2-81731-A-10_pitch_up2.png;rain;11;2;pitch_up2
2-81731-A-10_noise_heavy.png;rain;11;2;noise_heavy
2-82367-A-10_original.png;rain;11;2;original
2-82367-A-10_noise.png;rain;11;2;noise
2-82367-A-10_shift_fwd.png;rain;11;2;shift_fwd
2-82367-A-10_shift_bwd.png;rain;11;2;shift_bwd
2-82367-A-10_pitch_up.png;rain;11;2;pitch_up
2-82367-A-10_pitch_down.png;rain;11;2;pitch_down
2-82367-A-10_speed_up.png;rain;11;2;speed_up
2-82367-A-10_speed_down.png;rain;11;2;speed_down
2-82367-A-10_pitch_up2.png;rain;11;2;pitch_up2
2-82367-A-10_noise_heavy.png;rain;11;2;noise_heavy
2-87781-A-10_original.png;rain;11;2;original
2-87781-A-10_noise.png;rain;11;2;noise
2-87781-A-10_shift_fwd.png;rain;11;2;shift_fwd
2-87781-A-10_shift_bwd.png;rain;11;2;shift_bwd
2-87781-A-10_pitch_up.png;rain;11;2;pitch_up
2-87781-A-10_pitch_down.png;rain;11;2;pitch_down
2-87781-A-10_speed_up.png;rain;11;2;speed_up
2-87781-A-10_speed_down.png;rain;11;2;speed_down
2-87781-A-10_pitch_up2.png;rain;11;2;pitch_up2
2-87781-A-10_noise_heavy.png;rain;11;2;noise_heavy
3-132852-A-10_original.png;rain;11;3;original
3-132852-A-10_noise.png;rain;11;3;noise
3-132852-A-10_shift_fwd.png;rain;11;3;shift_fwd
3-132852-A-10_shift_bwd.png;rain;11;3;shift_bwd
3-132852-A-10_pitch_up.png;rain;11;3;pitch_up
3-132852-A-10_pitch_down.png;rain;11;3;pitch_down
3-132852-A-10_speed_up.png;rain;11;3;speed_up
3-132852-A-10_speed_down.png;rain;11;3;speed_down
3-132852-A-10_pitch_up2.png;rain;11;3;pitch_up2
3-132852-A-10_noise_heavy.png;rain;11;3;noise_heavy
3-140774-A-10_original.png;rain;11;3;original
3-140774-A-10_noise.png;rain;11;3;noise
3-140774-A-10_shift_fwd.png;rain;11;3;shift_fwd
3-140774-A-10_shift_bwd.png;rain;11;3;shift_bwd
3-140774-A-10_pitch_up.png;rain;11;3;pitch_up
3-140774-A-10_pitch_down.png;rain;11;3;pitch_down
3-140774-A-10_speed_up.png;rain;11;3;speed_up
3-140774-A-10_speed_down.png;rain;11;3;speed_down
3-140774-A-10_pitch_up2.png;rain;11;3;pitch_up2
3-140774-A-10_noise_heavy.png;rain;11;3;noise_heavy
3-142005-A-10_original.png;rain;11;3;original
3-142005-A-10_noise.png;rain;11;3;noise
3-142005-A-10_shift_fwd.png;rain;11;3;shift_fwd
3-142005-A-10_shift_bwd.png;rain;11;3;shift_bwd
3-142005-A-10_pitch_up.png;rain;11;3;pitch_up
3-142005-A-10_pitch_down.png;rain;11;3;pitch_down
3-142005-A-10_speed_up.png;rain;11;3;speed_up
3-142005-A-10_speed_down.png;rain;11;3;speed_down
3-142005-A-10_pitch_up2.png;rain;11;3;pitch_up2
3-142005-A-10_noise_heavy.png;rain;11;3;noise_heavy
3-142006-A-10_original.png;rain;11;3;original
3-142006-A-10_noise.png;rain;11;3;noise
3-142006-A-10_shift_fwd.png;rain;11;3;shift_fwd
3-142006-A-10_shift_bwd.png;rain;11;3;shift_bwd
3-142006-A-10_pitch_up.png;rain;11;3;pitch_up
3-142006-A-10_pitch_down.png;rain;11;3;pitch_down
3-142006-A-10_speed_up.png;rain;11;3;speed_up
3-142006-A-10_speed_down.png;rain;11;3;speed_down
3-142006-A-10_pitch_up2.png;rain;11;3;pitch_up2
3-142006-A-10_noise_heavy.png;rain;11;3;noise_heavy
3-143929-A-10_original.png;rain;11;3;original
3-143929-A-10_noise.png;rain;11;3;noise
3-143929-A-10_shift_fwd.png;rain;11;3;shift_fwd
3-143929-A-10_shift_bwd.png;rain;11;3;shift_bwd
3-143929-A-10_pitch_up.png;rain;11;3;pitch_up
3-143929-A-10_pitch_down.png;rain;11;3;pitch_down
3-143929-A-10_speed_up.png;rain;11;3;speed_up
3-143929-A-10_speed_down.png;rain;11;3;speed_down
3-143929-A-10_pitch_up2.png;rain;11;3;pitch_up2
3-143929-A-10_noise_heavy.png;rain;11;3;noise_heavy
3-157149-A-10_original.png;rain;11;3;original
3-157149-A-10_noise.png;rain;11;3;noise
3-157149-A-10_shift_fwd.png;rain;11;3;shift_fwd
3-157149-A-10_shift_bwd.png;rain;11;3;shift_bwd
3-157149-A-10_pitch_up.png;rain;11;3;pitch_up
3-157149-A-10_pitch_down.png;rain;11;3;pitch_down
3-157149-A-10_speed_up.png;rain;11;3;speed_up
3-157149-A-10_speed_down.png;rain;11;3;speed_down
3-157149-A-10_pitch_up2.png;rain;11;3;pitch_up2
3-157149-A-10_noise_heavy.png;rain;11;3;noise_heavy
3-157487-A-10_original.png;rain;11;3;original
3-157487-A-10_noise.png;rain;11;3;noise
3-157487-A-10_shift_fwd.png;rain;11;3;shift_fwd
3-157487-A-10_shift_bwd.png;rain;11;3;shift_bwd
3-157487-A-10_pitch_up.png;rain;11;3;pitch_up
3-157487-A-10_pitch_down.png;rain;11;3;pitch_down
3-157487-A-10_speed_up.png;rain;11;3;speed_up
3-157487-A-10_speed_down.png;rain;11;3;speed_down
3-157487-A-10_pitch_up2.png;rain;11;3;pitch_up2
3-157487-A-10_noise_heavy.png;rain;11;3;noise_heavy
3-157615-A-10_original.png;rain;11;3;original
3-157615-A-10_noise.png;rain;11;3;noise
3-157615-A-10_shift_fwd.png;rain;11;3;shift_fwd
3-157615-A-10_shift_bwd.png;rain;11;3;shift_bwd
3-157615-A-10_pitch_up.png;rain;11;3;pitch_up
3-157615-A-10_pitch_down.png;rain;11;3;pitch_down
3-157615-A-10_speed_up.png;rain;11;3;speed_up
3-157615-A-10_speed_down.png;rain;11;3;speed_down
3-157615-A-10_pitch_up2.png;rain;11;3;pitch_up2
3-157615-A-10_noise_heavy.png;rain;11;3;noise_heavy
4-160999-A-10_original.png;rain;11;4;original
4-160999-A-10_noise.png;rain;11;4;noise
4-160999-A-10_shift_fwd.png;rain;11;4;shift_fwd
4-160999-A-10_shift_bwd.png;rain;11;4;shift_bwd
4-160999-A-10_pitch_up.png;rain;11;4;pitch_up
4-160999-A-10_pitch_down.png;rain;11;4;pitch_down
4-160999-A-10_speed_up.png;rain;11;4;speed_up
4-160999-A-10_speed_down.png;rain;11;4;speed_down
4-160999-A-10_pitch_up2.png;rain;11;4;pitch_up2
4-160999-A-10_noise_heavy.png;rain;11;4;noise_heavy
4-161127-A-10_original.png;rain;11;4;original
4-161127-A-10_noise.png;rain;11;4;noise
4-161127-A-10_shift_fwd.png;rain;11;4;shift_fwd
4-161127-A-10_shift_bwd.png;rain;11;4;shift_bwd
4-161127-A-10_pitch_up.png;rain;11;4;pitch_up
4-161127-A-10_pitch_down.png;rain;11;4;pitch_down
4-161127-A-10_speed_up.png;rain;11;4;speed_up
4-161127-A-10_speed_down.png;rain;11;4;speed_down
4-161127-A-10_pitch_up2.png;rain;11;4;pitch_up2
4-161127-A-10_noise_heavy.png;rain;11;4;noise_heavy
4-163264-A-10_original.png;rain;11;4;original
4-163264-A-10_noise.png;rain;11;4;noise
4-163264-A-10_shift_fwd.png;rain;11;4;shift_fwd
4-163264-A-10_shift_bwd.png;rain;11;4;shift_bwd
4-163264-A-10_pitch_up.png;rain;11;4;pitch_up
4-163264-A-10_pitch_down.png;rain;11;4;pitch_down
4-163264-A-10_speed_up.png;rain;11;4;speed_up
4-163264-A-10_speed_down.png;rain;11;4;speed_down
4-163264-A-10_pitch_up2.png;rain;11;4;pitch_up2
4-163264-A-10_noise_heavy.png;rain;11;4;noise_heavy
4-164206-A-10_original.png;rain;11;4;original
4-164206-A-10_noise.png;rain;11;4;noise
4-164206-A-10_shift_fwd.png;rain;11;4;shift_fwd
4-164206-A-10_shift_bwd.png;rain;11;4;shift_bwd
4-164206-A-10_pitch_up.png;rain;11;4;pitch_up
4-164206-A-10_pitch_down.png;rain;11;4;pitch_down
4-164206-A-10_speed_up.png;rain;11;4;speed_up
4-164206-A-10_speed_down.png;rain;11;4;speed_down
4-164206-A-10_pitch_up2.png;rain;11;4;pitch_up2
4-164206-A-10_noise_heavy.png;rain;11;4;noise_heavy
4-166661-A-10_original.png;rain;11;4;original
4-166661-A-10_noise.png;rain;11;4;noise
4-166661-A-10_shift_fwd.png;rain;11;4;shift_fwd
4-166661-A-10_shift_bwd.png;rain;11;4;shift_bwd
4-166661-A-10_pitch_up.png;rain;11;4;pitch_up
4-166661-A-10_pitch_down.png;rain;11;4;pitch_down
4-166661-A-10_speed_up.png;rain;11;4;speed_up
4-166661-A-10_speed_down.png;rain;11;4;speed_down
4-166661-A-10_pitch_up2.png;rain;11;4;pitch_up2
4-166661-A-10_noise_heavy.png;rain;11;4;noise_heavy
4-177250-A-10_original.png;rain;11;4;original
4-177250-A-10_noise.png;rain;11;4;noise
4-177250-A-10_shift_fwd.png;rain;11;4;shift_fwd
4-177250-A-10_shift_bwd.png;rain;11;4;shift_bwd
4-177250-A-10_pitch_up.png;rain;11;4;pitch_up
4-177250-A-10_pitch_down.png;rain;11;4;pitch_down
4-177250-A-10_speed_up.png;rain;11;4;speed_up
4-177250-A-10_speed_down.png;rain;11;4;speed_down
4-177250-A-10_pitch_up2.png;rain;11;4;pitch_up2
4-177250-A-10_noise_heavy.png;rain;11;4;noise_heavy
4-180380-A-10_original.png;rain;11;4;original
4-180380-A-10_noise.png;rain;11;4;noise
4-180380-A-10_shift_fwd.png;rain;11;4;shift_fwd
4-180380-A-10_shift_bwd.png;rain;11;4;shift_bwd
4-180380-A-10_pitch_up.png;rain;11;4;pitch_up
4-180380-A-10_pitch_down.png;rain;11;4;pitch_down
4-180380-A-10_speed_up.png;rain;11;4;speed_up
4-180380-A-10_speed_down.png;rain;11;4;speed_down
4-180380-A-10_pitch_up2.png;rain;11;4;pitch_up2
4-180380-A-10_noise_heavy.png;rain;11;4;noise_heavy
4-181286-A-10_original.png;rain;11;4;original
4-181286-A-10_noise.png;rain;11;4;noise
4-181286-A-10_shift_fwd.png;rain;11;4;shift_fwd
4-181286-A-10_shift_bwd.png;rain;11;4;shift_bwd
4-181286-A-10_pitch_up.png;rain;11;4;pitch_up
4-181286-A-10_pitch_down.png;rain;11;4;pitch_down
4-181286-A-10_speed_up.png;rain;11;4;speed_up
4-181286-A-10_speed_down.png;rain;11;4;speed_down
4-181286-A-10_pitch_up2.png;rain;11;4;pitch_up2
4-181286-A-10_noise_heavy.png;rain;11;4;noise_heavy
5-181766-A-10_original.png;rain;11;5;original
5-181766-A-10_noise.png;rain;11;5;noise
5-181766-A-10_shift_fwd.png;rain;11;5;shift_fwd
5-181766-A-10_shift_bwd.png;rain;11;5;shift_bwd
5-181766-A-10_pitch_up.png;rain;11;5;pitch_up
5-181766-A-10_pitch_down.png;rain;11;5;pitch_down
5-181766-A-10_speed_up.png;rain;11;5;speed_up
5-181766-A-10_speed_down.png;rain;11;5;speed_down
5-181766-A-10_pitch_up2.png;rain;11;5;pitch_up2
5-181766-A-10_noise_heavy.png;rain;11;5;noise_heavy
5-188655-A-10_original.png;rain;11;5;original
5-188655-A-10_noise.png;rain;11;5;noise
5-188655-A-10_shift_fwd.png;rain;11;5;shift_fwd
5-188655-A-10_shift_bwd.png;rain;11;5;shift_bwd
5-188655-A-10_pitch_up.png;rain;11;5;pitch_up
5-188655-A-10_pitch_down.png;rain;11;5;pitch_down
5-188655-A-10_speed_up.png;rain;11;5;speed_up
5-188655-A-10_speed_down.png;rain;11;5;speed_down
5-188655-A-10_pitch_up2.png;rain;11;5;pitch_up2
5-188655-A-10_noise_heavy.png;rain;11;5;noise_heavy
5-193339-A-10_original.png;rain;11;5;original
5-193339-A-10_noise.png;rain;11;5;noise
5-193339-A-10_shift_fwd.png;rain;11;5;shift_fwd
5-193339-A-10_shift_bwd.png;rain;11;5;shift_bwd
5-193339-A-10_pitch_up.png;rain;11;5;pitch_up
5-193339-A-10_pitch_down.png;rain;11;5;pitch_down
5-193339-A-10_speed_up.png;rain;11;5;speed_up
5-193339-A-10_speed_down.png;rain;11;5;speed_down
5-193339-A-10_pitch_up2.png;rain;11;5;pitch_up2
5-193339-A-10_noise_heavy.png;rain;11;5;noise_heavy
5-194892-A-10_original.png;rain;11;5;original
5-194892-A-10_noise.png;rain;11;5;noise
5-194892-A-10_shift_fwd.png;rain;11;5;shift_fwd
5-194892-A-10_shift_bwd.png;rain;11;5;shift_bwd
5-194892-A-10_pitch_up.png;rain;11;5;pitch_up
5-194892-A-10_pitch_down.png;rain;11;5;pitch_down
5-194892-A-10_speed_up.png;rain;11;5;speed_up
5-194892-A-10_speed_down.png;rain;11;5;speed_down
5-194892-A-10_pitch_up2.png;rain;11;5;pitch_up2
5-194892-A-10_noise_heavy.png;rain;11;5;noise_heavy
5-195710-A-10_original.png;rain;11;5;original
5-195710-A-10_noise.png;rain;11;5;noise
5-195710-A-10_shift_fwd.png;rain;11;5;shift_fwd
5-195710-A-10_shift_bwd.png;rain;11;5;shift_bwd
5-195710-A-10_pitch_up.png;rain;11;5;pitch_up
5-195710-A-10_pitch_down.png;rain;11;5;pitch_down
5-195710-A-10_speed_up.png;rain;11;5;speed_up
5-195710-A-10_speed_down.png;rain;11;5;speed_down
5-195710-A-10_pitch_up2.png;rain;11;5;pitch_up2
5-195710-A-10_noise_heavy.png;rain;11;5;noise_heavy
5-198321-A-10_original.png;rain;11;5;original
5-198321-A-10_noise.png;rain;11;5;noise
5-198321-A-10_shift_fwd.png;rain;11;5;shift_fwd
5-198321-A-10_shift_bwd.png;rain;11;5;shift_bwd
5-198321-A-10_pitch_up.png;rain;11;5;pitch_up
5-198321-A-10_pitch_down.png;rain;11;5;pitch_down
5-198321-A-10_speed_up.png;rain;11;5;speed_up
5-198321-A-10_speed_down.png;rain;11;5;speed_down
5-198321-A-10_pitch_up2.png;rain;11;5;pitch_up2
5-198321-A-10_noise_heavy.png;rain;11;5;noise_heavy
5-202898-A-10_original.png;rain;11;5;original
5-202898-A-10_noise.png;rain;11;5;noise
5-202898-A-10_shift_fwd.png;rain;11;5;shift_fwd
5-202898-A-10_shift_bwd.png;rain;11;5;shift_bwd
5-202898-A-10_pitch_up.png;rain;11;5;pitch_up
5-202898-A-10_pitch_down.png;rain;11;5;pitch_down
5-202898-A-10_speed_up.png;rain;11;5;speed_up
5-202898-A-10_speed_down.png;rain;11;5;speed_down
5-202898-A-10_pitch_up2.png;rain;11;5;pitch_up2
5-202898-A-10_noise_heavy.png;rain;11;5;noise_heavy
5-203739-A-10_original.png;rain;11;5;original
5-203739-A-10_noise.png;rain;11;5;noise
5-203739-A-10_shift_fwd.png;rain;11;5;shift_fwd
5-203739-A-10_shift_bwd.png;rain;11;5;shift_bwd
5-203739-A-10_pitch_up.png;rain;11;5;pitch_up
5-203739-A-10_pitch_down.png;rain;11;5;pitch_down
5-203739-A-10_speed_up.png;rain;11;5;speed_up
5-203739-A-10_speed_down.png;rain;11;5;speed_down
5-203739-A-10_pitch_up2.png;rain;11;5;pitch_up2
5-203739-A-10_noise_heavy.png;rain;11;5;noise_heavy
1-137296-A-16_original.png;wind;12;1;original
1-137296-A-16_noise.png;wind;12;1;noise
1-137296-A-16_shift_fwd.png;wind;12;1;shift_fwd
1-137296-A-16_shift_bwd.png;wind;12;1;shift_bwd
1-137296-A-16_pitch_up.png;wind;12;1;pitch_up
1-137296-A-16_pitch_down.png;wind;12;1;pitch_down
1-137296-A-16_speed_up.png;wind;12;1;speed_up
1-137296-A-16_speed_down.png;wind;12;1;speed_down
1-137296-A-16_pitch_up2.png;wind;12;1;pitch_up2
1-137296-A-16_noise_heavy.png;wind;12;1;noise_heavy
1-29532-A-16_original.png;wind;12;1;original
1-29532-A-16_noise.png;wind;12;1;noise
1-29532-A-16_shift_fwd.png;wind;12;1;shift_fwd
1-29532-A-16_shift_bwd.png;wind;12;1;shift_bwd
1-29532-A-16_pitch_up.png;wind;12;1;pitch_up
1-29532-A-16_pitch_down.png;wind;12;1;pitch_down
1-29532-A-16_speed_up.png;wind;12;1;speed_up
1-29532-A-16_speed_down.png;wind;12;1;speed_down
1-29532-A-16_pitch_up2.png;wind;12;1;pitch_up2
1-29532-A-16_noise_heavy.png;wind;12;1;noise_heavy
1-47709-A-16_original.png;wind;12;1;original
1-47709-A-16_noise.png;wind;12;1;noise
1-47709-A-16_shift_fwd.png;wind;12;1;shift_fwd
1-47709-A-16_shift_bwd.png;wind;12;1;shift_bwd
1-47709-A-16_pitch_up.png;wind;12;1;pitch_up
1-47709-A-16_pitch_down.png;wind;12;1;pitch_down
1-47709-A-16_speed_up.png;wind;12;1;speed_up
1-47709-A-16_speed_down.png;wind;12;1;speed_down
1-47709-A-16_pitch_up2.png;wind;12;1;pitch_up2
1-47709-A-16_noise_heavy.png;wind;12;1;noise_heavy
1-47714-A-16_original.png;wind;12;1;original
1-47714-A-16_noise.png;wind;12;1;noise
1-47714-A-16_shift_fwd.png;wind;12;1;shift_fwd
1-47714-A-16_shift_bwd.png;wind;12;1;shift_bwd
1-47714-A-16_pitch_up.png;wind;12;1;pitch_up
1-47714-A-16_pitch_down.png;wind;12;1;pitch_down
1-47714-A-16_speed_up.png;wind;12;1;speed_up
1-47714-A-16_speed_down.png;wind;12;1;speed_down
1-47714-A-16_pitch_up2.png;wind;12;1;pitch_up2
1-47714-A-16_noise_heavy.png;wind;12;1;noise_heavy
1-51035-A-16_original.png;wind;12;1;original
1-51035-A-16_noise.png;wind;12;1;noise
1-51035-A-16_shift_fwd.png;wind;12;1;shift_fwd
1-51035-A-16_shift_bwd.png;wind;12;1;shift_bwd
1-51035-A-16_pitch_up.png;wind;12;1;pitch_up
1-51035-A-16_pitch_down.png;wind;12;1;pitch_down
1-51035-A-16_speed_up.png;wind;12;1;speed_up
1-51035-A-16_speed_down.png;wind;12;1;speed_down
1-51035-A-16_pitch_up2.png;wind;12;1;pitch_up2
1-51035-A-16_noise_heavy.png;wind;12;1;noise_heavy
1-51036-A-16_original.png;wind;12;1;original
1-51036-A-16_noise.png;wind;12;1;noise
1-51036-A-16_shift_fwd.png;wind;12;1;shift_fwd
1-51036-A-16_shift_bwd.png;wind;12;1;shift_bwd
1-51036-A-16_pitch_up.png;wind;12;1;pitch_up
1-51036-A-16_pitch_down.png;wind;12;1;pitch_down
1-51036-A-16_speed_up.png;wind;12;1;speed_up
1-51036-A-16_speed_down.png;wind;12;1;speed_down
1-51036-A-16_pitch_up2.png;wind;12;1;pitch_up2
1-51036-A-16_noise_heavy.png;wind;12;1;noise_heavy
1-51037-A-16_original.png;wind;12;1;original
1-51037-A-16_noise.png;wind;12;1;noise
1-51037-A-16_shift_fwd.png;wind;12;1;shift_fwd
1-51037-A-16_shift_bwd.png;wind;12;1;shift_bwd
1-51037-A-16_pitch_up.png;wind;12;1;pitch_up
1-51037-A-16_pitch_down.png;wind;12;1;pitch_down
1-51037-A-16_speed_up.png;wind;12;1;speed_up
1-51037-A-16_speed_down.png;wind;12;1;speed_down
1-51037-A-16_pitch_up2.png;wind;12;1;pitch_up2
1-51037-A-16_noise_heavy.png;wind;12;1;noise_heavy
1-69760-A-16_original.png;wind;12;1;original
1-69760-A-16_noise.png;wind;12;1;noise
1-69760-A-16_shift_fwd.png;wind;12;1;shift_fwd
1-69760-A-16_shift_bwd.png;wind;12;1;shift_bwd
1-69760-A-16_pitch_up.png;wind;12;1;pitch_up
1-69760-A-16_pitch_down.png;wind;12;1;pitch_down
1-69760-A-16_speed_up.png;wind;12;1;speed_up
1-69760-A-16_speed_down.png;wind;12;1;speed_down
1-69760-A-16_pitch_up2.png;wind;12;1;pitch_up2
1-69760-A-16_noise_heavy.png;wind;12;1;noise_heavy
2-104952-A-16_original.png;wind;12;2;original
2-104952-A-16_noise.png;wind;12;2;noise
2-104952-A-16_shift_fwd.png;wind;12;2;shift_fwd
2-104952-A-16_shift_bwd.png;wind;12;2;shift_bwd
2-104952-A-16_pitch_up.png;wind;12;2;pitch_up
2-104952-A-16_pitch_down.png;wind;12;2;pitch_down
2-104952-A-16_speed_up.png;wind;12;2;speed_up
2-104952-A-16_speed_down.png;wind;12;2;speed_down
2-104952-A-16_pitch_up2.png;wind;12;2;pitch_up2
2-104952-A-16_noise_heavy.png;wind;12;2;noise_heavy
2-104952-B-16_original.png;wind;12;2;original
2-104952-B-16_noise.png;wind;12;2;noise
2-104952-B-16_shift_fwd.png;wind;12;2;shift_fwd
2-104952-B-16_shift_bwd.png;wind;12;2;shift_bwd
2-104952-B-16_pitch_up.png;wind;12;2;pitch_up
2-104952-B-16_pitch_down.png;wind;12;2;pitch_down
2-104952-B-16_speed_up.png;wind;12;2;speed_up
2-104952-B-16_speed_down.png;wind;12;2;speed_down
2-104952-B-16_pitch_up2.png;wind;12;2;pitch_up2
2-104952-B-16_noise_heavy.png;wind;12;2;noise_heavy
2-109371-A-16_original.png;wind;12;2;original
2-109371-A-16_noise.png;wind;12;2;noise
2-109371-A-16_shift_fwd.png;wind;12;2;shift_fwd
2-109371-A-16_shift_bwd.png;wind;12;2;shift_bwd
2-109371-A-16_pitch_up.png;wind;12;2;pitch_up
2-109371-A-16_pitch_down.png;wind;12;2;pitch_down
2-109371-A-16_speed_up.png;wind;12;2;speed_up
2-109371-A-16_speed_down.png;wind;12;2;speed_down
2-109371-A-16_pitch_up2.png;wind;12;2;pitch_up2
2-109371-A-16_noise_heavy.png;wind;12;2;noise_heavy
2-109371-B-16_original.png;wind;12;2;original
2-109371-B-16_noise.png;wind;12;2;noise
2-109371-B-16_shift_fwd.png;wind;12;2;shift_fwd
2-109371-B-16_shift_bwd.png;wind;12;2;shift_bwd
2-109371-B-16_pitch_up.png;wind;12;2;pitch_up
2-109371-B-16_pitch_down.png;wind;12;2;pitch_down
2-109371-B-16_speed_up.png;wind;12;2;speed_up
2-109371-B-16_speed_down.png;wind;12;2;speed_down
2-109371-B-16_pitch_up2.png;wind;12;2;pitch_up2
2-109371-B-16_noise_heavy.png;wind;12;2;noise_heavy
2-109371-C-16_original.png;wind;12;2;original
2-109371-C-16_noise.png;wind;12;2;noise
2-109371-C-16_shift_fwd.png;wind;12;2;shift_fwd
2-109371-C-16_shift_bwd.png;wind;12;2;shift_bwd
2-109371-C-16_pitch_up.png;wind;12;2;pitch_up
2-109371-C-16_pitch_down.png;wind;12;2;pitch_down
2-109371-C-16_speed_up.png;wind;12;2;speed_up
2-109371-C-16_speed_down.png;wind;12;2;speed_down
2-109371-C-16_pitch_up2.png;wind;12;2;pitch_up2
2-109371-C-16_noise_heavy.png;wind;12;2;noise_heavy
2-109371-D-16_original.png;wind;12;2;original
2-109371-D-16_noise.png;wind;12;2;noise
2-109371-D-16_shift_fwd.png;wind;12;2;shift_fwd
2-109371-D-16_shift_bwd.png;wind;12;2;shift_bwd
2-109371-D-16_pitch_up.png;wind;12;2;pitch_up
2-109371-D-16_pitch_down.png;wind;12;2;pitch_down
2-109371-D-16_speed_up.png;wind;12;2;speed_up
2-109371-D-16_speed_down.png;wind;12;2;speed_down
2-109371-D-16_pitch_up2.png;wind;12;2;pitch_up2
2-109371-D-16_noise_heavy.png;wind;12;2;noise_heavy
2-109374-A-16_original.png;wind;12;2;original
2-109374-A-16_noise.png;wind;12;2;noise
2-109374-A-16_shift_fwd.png;wind;12;2;shift_fwd
2-109374-A-16_shift_bwd.png;wind;12;2;shift_bwd
2-109374-A-16_pitch_up.png;wind;12;2;pitch_up
2-109374-A-16_pitch_down.png;wind;12;2;pitch_down
2-109374-A-16_speed_up.png;wind;12;2;speed_up
2-109374-A-16_speed_down.png;wind;12;2;speed_down
2-109374-A-16_pitch_up2.png;wind;12;2;pitch_up2
2-109374-A-16_noise_heavy.png;wind;12;2;noise_heavy
2-205966-A-16_original.png;wind;12;2;original
2-205966-A-16_noise.png;wind;12;2;noise
2-205966-A-16_shift_fwd.png;wind;12;2;shift_fwd
2-205966-A-16_shift_bwd.png;wind;12;2;shift_bwd
2-205966-A-16_pitch_up.png;wind;12;2;pitch_up
2-205966-A-16_pitch_down.png;wind;12;2;pitch_down
2-205966-A-16_speed_up.png;wind;12;2;speed_up
2-205966-A-16_speed_down.png;wind;12;2;speed_down
2-205966-A-16_pitch_up2.png;wind;12;2;pitch_up2
2-205966-A-16_noise_heavy.png;wind;12;2;noise_heavy
3-117504-A-16_original.png;wind;12;3;original
3-117504-A-16_noise.png;wind;12;3;noise
3-117504-A-16_shift_fwd.png;wind;12;3;shift_fwd
3-117504-A-16_shift_bwd.png;wind;12;3;shift_bwd
3-117504-A-16_pitch_up.png;wind;12;3;pitch_up
3-117504-A-16_pitch_down.png;wind;12;3;pitch_down
3-117504-A-16_speed_up.png;wind;12;3;speed_up
3-117504-A-16_speed_down.png;wind;12;3;speed_down
3-117504-A-16_pitch_up2.png;wind;12;3;pitch_up2
3-117504-A-16_noise_heavy.png;wind;12;3;noise_heavy
3-117504-B-16_original.png;wind;12;3;original
3-117504-B-16_noise.png;wind;12;3;noise
3-117504-B-16_shift_fwd.png;wind;12;3;shift_fwd
3-117504-B-16_shift_bwd.png;wind;12;3;shift_bwd
3-117504-B-16_pitch_up.png;wind;12;3;pitch_up
